2.49, build 2022-03-30
Zn_draft_FAV_2024-05-07.dat
11_Zn_Cali_WQC.prn
/S ZN_CALI_WQC.SCR, /W /Q /L
            Site Label          Sample Label           Mode             pH        Dis. Zn        Free Zn        TOrg Zn          BL-Zn        BL-ZnOH            DOC            HA%           T.Ca           T.Mg           T.Na            T.K          T.SO4           T.Cl          T.CO3            T.S
                                                                                    mol/L          mol/L          mol/L        nmol/gw        nmol/gw           mg/L                         mol/L          mol/L          mol/L          mol/L          mol/L          mol/L          mol/L          mol/L
         USGS-10277400                    56       Toxicity         8.3000      4.738E-06      6.221E-07      3.468E-06      6.870E-01      2.221E+00      5.000E+00      1.000E+01      5.988E-04      1.646E-04      1.392E-03      9.208E-05      3.123E-04      3.103E-04      1.226E-03      1.000E-20
         USGS-10310000                    57       Toxicity         7.7000      2.054E-06      5.896E-07      1.356E-06      1.603E+00      1.307E+00      2.000E+00      1.000E+01      1.497E-04      6.172E-05      1.087E-04      2.558E-05      1.770E-05      1.974E-05      3.148E-04      1.000E-20
         USGS-10310000                    58       Toxicity         7.6000      1.491E-06      7.304E-07      6.561E-07      1.771E+00      1.138E+00      1.000E+00      1.000E+01      1.871E-04      8.229E-05      1.566E-04      3.325E-05      1.874E-05      2.257E-05      2.524E-04      1.000E-20
         USGS-10310000                    59       Toxicity         7.6500      1.631E-06      7.195E-07      7.943E-07      1.689E+00      1.219E+00      1.200E+00      1.000E+01      2.021E-04      8.229E-05      1.522E-04      3.581E-05      2.394E-05      2.539E-05      2.818E-04      1.000E-20
         USGS-10336610                    60       Toxicity         6.8000      2.644E-06      9.025E-07      1.751E-06      2.637E+00      2.715E-01      2.800E+00      1.000E+01      7.175E-05      2.817E-05      1.132E-04      2.101E-05      4.276E-06      6.566E-05      5.005E-05      1.000E-20
         USGS-10336610                    61       Toxicity         7.3000      1.660E-06      6.957E-07      9.238E-07      2.198E+00      7.104E-01      1.400E+00      1.000E+01      9.232E-05      3.826E-05      1.348E-04      2.302E-05      5.205E-06      9.872E-05      1.324E-04      1.000E-20
         USGS-10336610                    62       Toxicity         7.5500      1.939E-06      7.999E-07      1.041E-06      1.848E+00      1.060E+00      1.600E+00      1.000E+01      1.921E-04      8.229E-05      3.132E-04      4.348E-05      1.145E-05      2.821E-04      2.262E-04      1.000E-20
         USGS-10336610                    63       Toxicity         7.6000      3.886E-06      8.593E-07      2.912E-06      1.760E+00      1.148E+00      4.400E+00      1.000E+01      2.296E-04      9.875E-05      4.132E-04      5.115E-05      1.457E-05      3.667E-04      2.524E-04      1.000E-20
         USGS-10336626                    64       Toxicity         6.9000      2.920E-06      8.441E-07      2.085E-06      2.573E+00      3.350E-01      3.200E+00      1.000E+01      7.437E-05      2.555E-05      7.023E-05      9.530E-06      1.810E-05      1.051E-05      5.990E-05      1.000E-20
         USGS-10336778                    65       Toxicity         7.5000      1.259E-06      6.796E-07      5.031E-07      1.925E+00      9.814E-01      7.400E-01      1.000E+01      1.377E-04      2.547E-05      2.236E-04      2.225E-05      2.228E-05      1.692E-05      2.029E-04      1.000E-20
         USGS-10336778                    66       Toxicity         7.0500      2.427E-06      8.426E-07      1.569E-06      2.459E+00      4.499E-01      2.460E+00      1.000E+01      1.003E-04      2.609E-05      1.649E-04      2.072E-05      1.322E-05      7.898E-06      7.967E-05      1.000E-20
         USGS-10336778                    67       Toxicity         7.3500      1.227E-06      6.288E-07      5.521E-07      2.136E+00      7.716E-01      7.900E-01      1.000E+01      8.134E-05      1.893E-05      1.383E-04      1.816E-05      1.884E-05      6.487E-06      1.471E-04      1.000E-20
         USGS-10336778                    68       Toxicity         7.3000      1.674E-06      7.550E-07      8.714E-07      2.197E+00      7.093E-01      1.320E+00      1.000E+01      1.210E-04      2.489E-05      1.923E-04      2.225E-05      2.426E-05      2.115E-05      1.324E-04      1.000E-20
        USGS-103367786                    69       Toxicity         7.6000      1.319E-06      6.209E-07      6.082E-07      1.771E+00      1.138E+00      8.800E-01      1.000E+01      1.377E-04      2.567E-05      2.157E-04      2.353E-05      2.342E-05      1.269E-05      2.524E-04      1.000E-20
        USGS-103367786                    70       Toxicity         7.0500      2.925E-06      8.520E-07      2.062E-06      2.456E+00      4.515E-01      3.210E+00      1.000E+01      1.011E-04      2.637E-05      1.675E-04      2.353E-05      1.301E-05      1.185E-05      7.967E-05      1.000E-20
        USGS-103367786                    71       Toxicity         7.1500      1.294E-06      7.250E-07      5.385E-07      2.368E+00      5.389E-01      8.100E-01      1.000E+01      8.309E-05      1.946E-05      1.409E-04      1.790E-05      1.895E-05      8.180E-06      9.720E-05      1.000E-20
        USGS-103367786                    72       Toxicity         7.1500      2.174E-06      8.558E-07      1.285E-06      2.364E+00      5.424E-01      2.030E+00      1.000E+01      1.260E-04      2.765E-05      2.101E-04      2.379E-05      2.373E-05      2.933E-05      9.720E-05      1.000E-20
         USGS-10346000                    73       Toxicity         7.7000      2.180E-06      6.664E-07      1.392E-06      1.603E+00      1.305E+00      2.100E+00      1.000E+01      1.821E-04      9.875E-05      1.740E-04      3.325E-05      1.249E-05      5.641E-05      3.148E-04      1.000E-20
         USGS-10346000                    74       Toxicity         7.9500      3.369E-06      6.011E-07      2.549E-06      1.185E+00      1.723E+00      3.800E+00      1.000E+01      2.445E-04      1.440E-04      4.089E-04      4.348E-05      3.019E-05      3.103E-04      5.515E-04      1.000E-20
         USGS-10346000                    75       Toxicity         7.8000      2.290E-06      7.749E-07      1.330E-06      1.440E+00      1.467E+00      2.000E+00      1.000E+01      2.745E-04      1.605E-04      4.089E-04      4.348E-05      3.123E-05      2.398E-04      3.934E-04      1.000E-20
         USGS-10356500                    76       Toxicity         8.1000      5.355E-06      3.277E-07      4.838E-06      9.378E-01      1.969E+00      7.200E+00      1.000E+01      1.123E-04      1.070E-04      7.829E-05      1.790E-05      1.561E-05      1.974E-05      7.754E-04      1.000E-20
         USGS-10356500                    77       Toxicity         8.5000      1.129E-05      1.978E-07      1.066E-05      4.540E-01      2.452E+00      1.700E+01      1.000E+01      1.971E-04      1.317E-04      1.305E-04      2.813E-05      3.331E-05      3.103E-05      1.948E-03      1.000E-20
         USGS-10356500                    78       Toxicity         7.2000      4.777E-06      9.663E-07      3.786E-06      2.301E+00      6.068E-01      6.400E+00      1.000E+01      1.497E-04      1.317E-04      8.699E-05      1.535E-05      7.287E-06      8.462E-06      1.076E-04      1.000E-20
         USGS-10356500                    79       Toxicity         7.7500      3.474E-06      1.033E-06      2.232E-06      1.520E+00      1.388E+00      3.400E+00      1.000E+01      3.743E-04      3.374E-04      2.479E-04      4.860E-05      1.874E-05      3.385E-05      3.518E-04      1.000E-20
         USGS-10356500                    80       Toxicity         7.4500      5.019E-06      1.290E-06      3.615E-06      1.985E+00      9.205E-01      5.800E+00      1.000E+01      3.493E-04      2.715E-04      2.479E-04      3.325E-05      3.123E-05      2.539E-05      1.821E-04      1.000E-20
         USGS-10356500                    81       Toxicity         7.3500      6.461E-06      1.013E-06      5.398E-06      2.114E+00      7.940E-01      8.700E+00      1.000E+01      2.046E-04      1.522E-04      1.479E-04      2.046E-05      3.123E-06      1.410E-05      1.471E-04      1.000E-20
         USGS-10356500                    82       Toxicity         7.6000      8.804E-06      1.425E-06      7.194E-06      1.747E+00      1.162E+00      1.100E+01      1.000E+01      4.741E-04      4.114E-04      2.871E-04      7.673E-05      5.205E-05      2.821E-05      2.524E-04      1.000E-20
         USGS-11042000                    83       Toxicity         7.9000      1.216E-05      4.550E-06      5.795E-06      1.286E+00      1.619E+00      7.400E+00      1.000E+01      2.745E-03      2.222E-03      4.785E-03      1.893E-04      2.707E-03      5.359E-03      4.926E-04      1.000E-20
         USGS-11042000                    84       Toxicity         7.9000      1.287E-05      4.937E-06      6.029E-06      1.289E+00      1.619E+00      7.600E+00      1.000E+01      2.753E-03      2.243E-03      7.340E-03      1.826E-04      2.635E-03      8.787E-03      4.926E-04      1.000E-20
         USGS-11042000                    85       Toxicity         8.2000      1.188E-05      3.056E-06      6.705E-06      8.275E-01      2.080E+00      8.600E+00      1.000E+01      2.738E-03      2.258E-03      6.100E-03      1.559E-04      2.539E-03      7.911E-03      9.746E-04      1.000E-20
         USGS-11042000                    86       Toxicity         8.0000      1.148E-05      4.190E-06      5.316E-06      1.127E+00      1.781E+00      6.700E+00      1.000E+01      2.942E-03      2.054E-03      5.430E-03      1.224E-04      2.743E-03      6.846E-03      6.176E-04      1.000E-20
         USGS-11042000                    87       Toxicity         7.8000      7.926E-06      3.254E-06      3.642E-06      1.452E+00      1.457E+00      4.900E+00      1.000E+01      1.697E-03      1.152E-03      2.871E-03      1.125E-04      1.561E-03      2.821E-03      3.934E-04      1.000E-20
         USGS-11042000                    88       Toxicity         8.3000      1.000E-05      2.441E-06      5.308E-06      7.001E-01      2.208E+00      7.000E+00      1.000E+01      2.557E-03      2.439E-03      5.731E-03      1.647E-04      2.971E-03      7.019E-03      1.226E-03      1.000E-20
         USGS-11042000                    89       Toxicity         8.3000      9.434E-06      2.396E-06      4.828E-06      7.006E-01      2.207E+00      6.400E+00      1.000E+01      2.444E-03      2.552E-03      5.680E-03      1.420E-04      2.923E-03      6.630E-03      1.226E-03      1.000E-20
         USGS-11042000                    90       Toxicity         8.1000      1.219E-05      3.443E-06      6.701E-06      9.702E-01      1.938E+00      8.600E+00      1.000E+01      2.719E-03      2.277E-03      5.470E-03      1.565E-04      3.142E-03      6.385E-03      7.754E-04      1.000E-20
         USGS-11042000                    91       Toxicity         8.3000      1.376E-05      1.470E-06      1.087E-05      6.835E-01      2.224E+00      1.500E+01      1.000E+01      1.622E-03      1.111E-03      2.740E-03      1.637E-04      1.561E-03      3.103E-03      1.226E-03      1.000E-20
         USGS-11042000                    92       Toxicity         8.2500      1.513E-05      2.789E-06      1.010E-05      7.553E-01      2.150E+00      1.300E+01      1.000E+01      2.811E-03      2.185E-03      5.950E-03      1.420E-04      2.764E-03      6.355E-03      1.093E-03      1.000E-20
         USGS-11042000                    93       Toxicity         8.3500      9.669E-06      2.373E-06      4.820E-06      6.421E-01      2.267E+00      6.300E+00      1.000E+01      2.794E-03      2.202E-03      6.495E-03      1.464E-04      2.915E-03      7.722E-03      1.376E-03      1.000E-20
         USGS-11042000                    94       Toxicity         8.2500      1.038E-05      2.821E-06      5.265E-06      7.640E-01      2.144E+00      6.800E+00      1.000E+01      2.738E-03      2.258E-03      6.895E-03      1.341E-04      3.173E-03      8.255E-03      1.093E-03      1.000E-20
         USGS-11051500                    95       Toxicity         8.1500      2.370E-06      1.038E-06      6.481E-07      8.975E-01      2.011E+00      9.000E-01      1.000E+01      8.783E-04      2.485E-04      1.214E-03      5.908E-05      4.757E-04      1.526E-04      8.692E-04      1.000E-20
         USGS-11060400                    96       Toxicity         8.1500      6.566E-06      2.415E-06      2.588E-06      8.989E-01      2.009E+00      3.300E+00      1.000E+01      2.430E-03      7.488E-04      2.284E-03      1.059E-04      1.582E-03      1.309E-03      8.692E-04      1.000E-20
         USGS-11066460                    97       Toxicity         8.2500      5.074E-06      1.913E-06      1.625E-06      7.643E-01      2.144E+00      2.100E+00      1.000E+01      2.091E-03      6.624E-04      3.136E-03      2.517E-04      9.567E-04      2.152E-03      1.093E-03      1.000E-20
         USGS-11069500                    98       Toxicity         7.3500      8.961E-06      3.826E-06      4.805E-06      2.135E+00      7.734E-01      6.900E+00      1.000E+01      1.402E-03      3.053E-04      1.979E-03      1.872E-04      2.238E-04      1.433E-03      1.471E-04      1.000E-20
